"FIPS","County","Tract","Imprisonment_Rate","Total_Pop","IncomeMedian","pctWhite","pctBlack","pctBachelorsUp","pctUnderPoverty","pctOwner","pctRenter","UnempRate16","pctUnder18","pctOver65","pctDepend","pctNoVeh","pctDisability","pctMedicaid","pctMedicare","pctNoHI","pctNoSP","pctNoInternet","pctRural","missing","Imprisonment_RateCounty","Total_PopCounty","IncomeMedianCounty","pctWhiteCounty","pctBlackCounty","pctBachelorsUpCounty","pctUnderPovertyCounty","pctOwnerCounty","pctRenterCounty","UnempRate16County","white","black","bachelorsUp","poverty","owner","renter","unemp","black_cat","white_cat","bachelors_cat","poverty_cat","owner_cat","renter_cat","MHF_miles","Total_TravelTime_MHF","Driving_Miles_MHF","Inpatient_miles","Total_TravelTime","Driving_Miles","Crisis_miles","Total_TravelTime_Crisis","Driving_Miles_Crisis","Walkin_miles","Total_TravelTime_Walkin","Driving_Miles_Walkin","FacilityName","Setting_Inpatient","Setting_Outpatient","Setting_PartialHospital","Setting_Residential","Setting_Tele","Emer_CrisisIntervention","Emer_Walkins","FedQualified","Payment_Medicaid","Payment_Medicare","Payment_VA","PaymentAssist_Assistance","PaymentAssist_SlidingScale","Age_Adults","IH_FacilityName","IH_Setting_Inpatient","IH_Setting_Outpatient","IH_Setting_PartialHospital","IH_Setting_Residential","IH_Setting_Tele","IH_Emer_CrisisIntervention","IH_Emer_Walkins","IH_FedQualified","IH_Payment_Medicaid","IH_Payment_Medicare","IH_Payment_VA","IH_PaymentAssist_Assistance","IH_PaymentAssist_SlidingScale","IH_Age_Adults","Crisis_IH_FacilityName","Crisis_IH_Setting_Inpatient","Crisis_IH_Setting_Outpatient","Crisis_IH_Setting_PartialHospital","Crisis_IH_Setting_Residential","Crisis_IH_Setting_Tele","Crisis_IH_Emer_CrisisIntervention","Crisis_IH_Emer_Walkins","Crisis_IH_FedQualified","Crisis_IH_Payment_Medicaid","Crisis_IH_Payment_Medicare","Crisis_IH_Payment_VA","Crisis_IH_PaymentAssist_Assistance","Crisis_IH_PaymentAssist_SlidingScale","Crisis_IH_Age_Adults","Walkin_IH_FacilityName","Walkin_IH_Setting_Inpatient","Walkin_IH_Setting_Outpatient","Walkin_IH_Setting_PartialHospital","Walkin_IH_Setting_Residential","Walkin_IH_Setting_Tele","Walkin_IH_Emer_CrisisIntervention","Walkin_IH_Emer_Walkins","Walkin_IH_FedQualified","Walkin_IH_Payment_Medicaid","Walkin_IH_Payment_Medicare","Walkin_IH_Payment_VA","Walkin_IH_PaymentAssist_Assistance","Walkin_IH_PaymentAssist_SlidingScale","Walkin_IH_Age_Adults","IncomeMedian1000"
24031700726,"Montgomery","Montgomery County, Census Tract 7007.26",222,3156,71584,30.4718417,30.1065449,40.72072072,8.261437908,36.76393955,63.23606045,8.6,20.3,11.1,31.4,0.8,5.1,19.3,2.2,18.4,6,7.7,0,FALSE,59.6293103448276,1062710,125560.771551724,55.9464015764181,18.9102013520905,59.9910584733621,6.51109972418535,67.3430401304095,32.6569598695603,4.51034482758621,0,0,1,0,0,1,1,"Not Majority Black","Not Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Below Average","Not Majority Homeowner","Majority Renter",0,3.44147581297608,0.967417841667408,2.79752833362044,13.2942478437372,5.71393395557959,2.79752833362044,13.2942478437372,5.71393395557959,2.79752833362044,13.2942478437372,5.71393395557959,"Family Services Inc Montgomery Station/OP MH Clinic",0,1,0,0,0,0,0,0,1,0,1,0,0,1,"Adventist Healthcare",1,1,1,0,1,1,1,0,1,1,0,0,0,1,"Adventist Healthcare",1,1,1,0,1,1,1,0,1,1,0,0,0,1,"Adventist Healthcare",1,1,1,0,1,1,1,0,1,1,0,0,0,1,71.584
24031700727,"Montgomery","Montgomery County, Census Tract 7007.27",56,1794,64688,53.68203716,4.129387474,28.49829352,8.393442623,60.36217304,39.63782696,7.6,23.3,19.6,43,14.7,16.8,24.7,2.7,14.7,12.6,11.8,0,FALSE,59.6293103448276,1062710,125560.771551724,55.9464015764181,18.9102013520905,59.9910584733621,6.51109972418535,67.3430401304095,32.6569598695603,4.51034482758621,1,0,0,0,1,0,1,"Not Majority Black","Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Below Average","Majority Homeowner","Not Majority Renter",0.123618525571114,4.54764759275234,1.18417462446769,2.25264154819259,10.2832019165353,5.02488053748699,2.25264154819259,10.2832019165353,5.02488053748699,2.25264154819259,10.2832019165353,5.02488053748699,"Family Services Inc Montgomery Station/OP MH Clinic",0,1,0,0,0,0,0,0,1,0,1,0,0,1,"Adventist Healthcare",1,1,1,0,1,1,1,0,1,1,0,0,0,1,"Adventist Healthcare",1,1,1,0,1,1,1,0,1,1,0,0,0,1,"Adventist Healthcare",1,1,1,0,1,1,1,0,1,1,0,0,0,1,64.688
24031700728,"Montgomery","Montgomery County, Census Tract 7007.28",49,2044,117212,49.64912281,20.58479532,67.78688525,7.740825688,33.736327,66.263673,4.3,13.3,11.6,25,8.9,4.5,6.8,4.7,13.6,4.3,0,0,FALSE,59.6293103448276,1062710,125560.771551724,55.9464015764181,18.9102013520905,59.9910584733621,6.51109972418535,67.3430401304095,32.6569598695603,4.51034482758621,0,0,1,0,0,1,0,"Not Majority Black","Not Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Below Average","Not Majority Homeowner","Majority Renter",0.312552733069195,4.79895820133933,1.41038417548856,1.89841591730175,9.43097450867629,3.39387918444125,1.89841591730175,9.43097450867629,3.39387918444125,1.89841591730175,9.43097450867629,3.39387918444125,"Family Services Inc Montgomery Station/OP MH Clinic",0,1,0,0,0,0,0,0,1,0,1,0,0,1,"Adventist Healthcare",1,1,1,0,1,1,1,0,1,1,0,0,0,1,"Adventist Healthcare",1,1,1,0,1,1,1,0,1,1,0,0,0,1,"Adventist Healthcare",1,1,1,0,1,1,1,0,1,1,0,0,0,1,117.212
24031700729,"Montgomery","Montgomery County, Census Tract 7007.29",39,2580,109389,28.69283691,15.5402671,40.91328413,0.682826903,95.07974211,4.920257889,5.2,20.9,23.1,44,0,9.4,11.4,6.6,11.2,4.9,0,0,FALSE,59.6293103448276,1062710,125560.771551724,55.9464015764181,18.9102013520905,59.9910584733621,6.51109972418535,67.3430401304095,32.6569598695603,4.51034482758621,0,0,1,0,1,0,0,"Not Majority Black","Not Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Below Average","Majority Homeowner","Not Majority Renter",0.11828165406442,1.98494987475196,0.818440352170036,3.07711545379082,13.0982910156012,6.36734098732132,3.07711545379082,13.0982910156012,6.36734098732132,3.07711545379082,13.0982910156012,6.36734098732132,"Institute for Family Centered Services",0,1,0,0,0,1,0,0,1,0,0,0,0,1,"Holy Cross Germantown Hospital",1,0,0,0,0,1,1,0,1,1,0,0,0,1,"Holy Cross Germantown Hospital",1,0,0,0,0,1,1,0,1,1,0,0,0,1,"Holy Cross Germantown Hospital",1,0,0,0,0,1,1,0,1,1,0,0,0,1,109.389
24031700730,"Montgomery","Montgomery County, Census Tract 7007.3",112,5349,102112,56.71367259,21.66360106,48.83788495,14.31657502,78.1068525,21.8931475,3.2,22.3,13.2,35.6,5.7,6.6,17.3,2.9,7.6,13.4,8.3,0,FALSE,59.6293103448276,1062710,125560.771551724,55.9464015764181,18.9102013520905,59.9910584733621,6.51109972418535,67.3430401304095,32.6569598695603,4.51034482758621,1,0,1,1,1,0,0,"Not Majority Black","Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Above Average","Majority Homeowner","Not Majority Renter",0.049497549283716,3.6311398585789,1.0011392113816,3.38627764411348,16.3873709759296,7.23892648898894,3.38627764411348,16.3873709759296,7.23892648898894,3.38627764411348,16.3873709759296,7.23892648898894,"Institute for Family Centered Services",0,1,0,0,0,1,0,0,1,0,0,0,0,1,"Holy Cross Germantown Hospital",1,0,0,0,0,1,1,0,1,1,0,0,0,1,"Holy Cross Germantown Hospital",1,0,0,0,0,1,1,0,1,1,0,0,0,1,"Holy Cross Germantown Hospital",1,0,0,0,0,1,1,0,1,1,0,0,0,1,102.112
24031700731,"Montgomery","Montgomery County, Census Tract 7007.31",141,4267,61360,33.41176471,41.20588235,35.98794662,11.71786121,35.65782044,64.34217956,3.9,22.2,7.7,29.9,11.8,9.5,25.3,2.5,17.2,5.8,8.5,0,FALSE,59.6293103448276,1062710,125560.771551724,55.9464015764181,18.9102013520905,59.9910584733621,6.51109972418535,67.3430401304095,32.6569598695603,4.51034482758621,0,0,0,1,0,1,0,"Not Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter",0.471614422218416,5.26253559519139,1.4464084325249,1.86295451348276,10.6066104343959,5.06741333007812,1.86295451348276,10.6066104343959,5.06741333007812,1.86295451348276,10.6066104343959,5.06741333007812,"Freedom Center",0,1,1,0,0,1,0,0,0,0,0,0,1,1,"Adventist Healthcare",1,1,1,0,1,1,1,0,1,1,0,0,0,1,"Adventist Healthcare",1,1,1,0,1,1,1,0,1,1,0,0,0,1,"Adventist Healthcare",1,1,1,0,1,1,1,0,1,1,0,0,0,1,61.36
24031700732,"Montgomery","Montgomery County, Census Tract 7007.32",208,3368,56278,48.41613871,30.87695899,30.4388422,12.64847512,52.55216693,47.44783307,7.6,22,8.7,30.7,6,5.2,21.2,3.6,25.8,9.4,16,0,FALSE,59.6293103448276,1062710,125560.771551724,55.9464015764181,18.9102013520905,59.9910584733621,6.51109972418535,67.3430401304095,32.6569598695603,4.51034482758621,0,0,0,1,1,0,1,"Not Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Majority Homeowner","Not Majority Renter",0.527919620763942,7.40832180209545,2.0887302578791,1.47005203870544,10.7921725611012,4.79624744971359,1.47005203870544,10.7921725611012,4.79624744971359,1.47005203870544,10.7921725611012,4.79624744971359,"Freedom Center",0,1,1,0,0,1,0,0,0,0,0,0,1,1,"Adventist Healthcare",1,1,1,0,1,1,1,0,1,1,0,0,0,1,"Adventist Healthcare",1,1,1,0,1,1,1,0,1,1,0,0,0,1,"Adventist Healthcare",1,1,1,0,1,1,1,0,1,1,0,0,0,1,56.278
24031700733,"Montgomery","Montgomery County, Census Tract 7007.33",91,5485,78929,43.78685302,28.95828784,39.71631206,15.71632945,39.61759868,60.38240132,8,18.9,7.5,26.3,11.4,9.7,15.6,2.4,7.8,7.1,3.4,0,FALSE,59.6293103448276,1062710,125560.771551724,55.9464015764181,18.9102013520905,59.9910584733621,6.51109972418535,67.3430401304095,32.6569598695603,4.51034482758621,0,0,0,1,0,1,1,"Not Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter",0.553660949023637,4.89616898320178,1.71581228159683,1.27609130163708,7.31927227119687,3.08080577263381,1.27609130163708,7.31927227119687,3.08080577263381,1.27609130163708,7.31927227119687,3.08080577263381,"Freedom Center",0,1,1,0,0,1,0,0,0,0,0,0,1,1,"Holy Cross Germantown Hospital",1,0,0,0,0,1,1,0,1,1,0,0,0,1,"Holy Cross Germantown Hospital",1,0,0,0,0,1,1,0,1,1,0,0,0,1,"Holy Cross Germantown Hospital",1,0,0,0,0,1,1,0,1,1,0,0,0,1,78.929
24031700836,"Montgomery","Montgomery County, Census Tract 7008.36",0,1521,77660,64.7299509,12.52045827,66.25659051,4.65858328,57.81748564,42.18251436,0,24.4,7.3,31.7,3.5,9.6,14.8,13.1,6.8,5,2.6,0,FALSE,59.6293103448276,1062710,125560.771551724,55.9464015764181,18.9102013520905,59.9910584733621,6.51109972418535,67.3430401304095,32.6569598695603,4.51034482758621,1,0,1,0,1,0,0,"Not Majority Black","Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Below Average","Majority Homeowner","Not Majority Renter",0.198757703243188,4.89762420813843,1.88350608119809,0.4462794451739,4.89712729314031,1.88330025713985,0.4462794451739,4.89712729314031,1.88330025713985,0.4462794451739,4.89712729314031,1.88330025713985,"John L Gildner Regional Institute for Children and Adolescents",0,0,1,1,0,1,0,0,1,0,0,0,0,0,"Adventist Healthcare",1,1,1,0,1,1,1,0,1,1,0,0,0,1,"Adventist Healthcare",1,1,1,0,1,1,1,0,1,1,0,0,0,1,"Adventist Healthcare",1,1,1,0,1,1,1,0,1,1,0,0,0,1,77.66
24031700837,"Montgomery","Montgomery County, Census Tract 7008.37",107,7451,88881,31.70023899,19.32400137,66.02998066,7.384327777,42.06262658,57.93737342,13.1,27.9,7.8,35.8,8.6,6.8,9.5,1,12.9,12.5,2.2,0,FALSE,59.6293103448276,1062710,125560.771551724,55.9464015764181,18.9102013520905,59.9910584733621,6.51109972418535,67.3430401304095,32.6569598695603,4.51034482758621,0,0,1,0,0,1,1,"Not Majority Black","Not Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Below Average","Not Majority Homeowner","Majority Renter",0.785567966032299,6.17670961465477,2.13700714245433,1.10736150511432,7.88334210475395,2.83490388949108,1.10736150511432,7.88334210475395,2.83490388949108,1.10736150511432,7.88334210475395,2.83490388949108,"Freedom Center",0,1,1,0,0,1,0,0,0,0,0,0,1,1,"Adventist Healthcare",1,1,1,0,1,1,1,0,1,1,0,0,0,1,"Adventist Healthcare",1,1,1,0,1,1,1,0,1,1,0,0,0,1,"Adventist Healthcare",1,1,1,0,1,1,1,0,1,1,0,0,0,1,88.881
24031700838,"Montgomery","Montgomery County, Census Tract 7008.38",42,4722,97731,52.74908364,30.22325891,58.65874363,13.73239437,21.86910006,78.13089994,5.4,17.5,6.5,24,4,8.9,6,2.6,7.4,4.3,2.4,0,FALSE,59.6293103448276,1062710,125560.771551724,55.9464015764181,18.9102013520905,59.9910584733621,6.51109972418535,67.3430401304095,32.6569598695603,4.51034482758621,1,0,1,1,0,1,0,"Not Majority Black","Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter",0,2.53959284661433,0.677824388900665,0,2.53955214415961,0.677820173970686,0,2.53955214415961,0.677820173970686,0,2.53955214415961,0.677820173970686,"John L Gildner Regional Institute for Children and Adolescents",0,0,1,1,0,1,0,0,1,0,0,0,0,0,"Adventist Healthcare",1,1,1,0,1,1,1,0,1,1,0,0,0,1,"Adventist Healthcare",1,1,1,0,1,1,1,0,1,1,0,0,0,1,"Adventist Healthcare",1,1,1,0,1,1,1,0,1,1,0,0,0,1,97.731
24031700839,"Montgomery","Montgomery County, Census Tract 7008.39",41,4933,106404,53.74070632,19.19144981,68.9994678,5.766062603,27.20345964,72.79654036,2.1,14.5,7.7,22.2,3.7,5.7,5,0.6,5.3,7.8,1.5,0,FALSE,59.6293103448276,1062710,125560.771551724,55.9464015764181,18.9102013520905,59.9910584733621,6.51109972418535,67.3430401304095,32.6569598695603,4.51034482758621,1,0,1,0,0,1,0,"Not Majority Black","Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Below Average","Not Majority Homeowner","Majority Renter",0.423503210524186,5.14650557101214,1.49819141928265,0.490241796914787,5.15126746511951,1.49868454983326,0.490241796914787,5.15126746511951,1.49868454983326,0.490241796914787,5.15126746511951,1.49868454983326,"John L Gildner Regional Institute for Children and Adolescents",0,0,1,1,0,1,0,0,1,0,0,0,0,0,"Adventist Healthcare",1,1,1,0,1,1,1,0,1,1,0,0,0,1,"Adventist Healthcare",1,1,1,0,1,1,1,0,1,1,0,0,0,1,"Adventist Healthcare",1,1,1,0,1,1,1,0,1,1,0,0,0,1,106.404
24031701222,"Montgomery","Montgomery County, Census Tract 7012.22",26,3785,141122,65.36530954,17.48466258,80.0952705,4.099918545,57.94189519,42.05810481,3.9,17.5,19.8,37.3,0.6,7.3,1.8,3.6,5.1,1.4,2.5,0,FALSE,59.6293103448276,1062710,125560.771551724,55.9464015764181,18.9102013520905,59.9910584733621,6.51109972418535,67.3430401304095,32.6569598695603,4.51034482758621,1,0,1,0,1,0,0,"Not Majority Black","Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Below Average","Majority Homeowner","Not Majority Renter",0.451846743884588,5.55822366935661,1.75341369658731,5.69918243622634,16.8386762352167,9.11054155730963,5.69918243622634,16.8386762352167,9.11054155730963,5.69918243622634,16.8386762352167,9.11054155730963,"MedPsych Health Services LLC",0,1,0,0,1,0,0,0,1,0,0,0,1,1,"Adventist Healthcare",1,1,1,0,1,1,1,0,1,1,0,0,0,1,"Adventist Healthcare",1,1,1,0,1,1,1,0,1,1,0,0,0,1,"Adventist Healthcare",1,1,1,0,1,1,1,0,1,1,0,0,0,1,141.122
24031701223,"Montgomery","Montgomery County, Census Tract 7012.23",0,3158,109583,72.10042433,6.824611033,75.57997558,2.777777778,32.65640354,67.34359646,2.7,10.8,9.8,20.6,0,5.9,0,3.6,2.7,5.9,0,0,FALSE,59.6293103448276,1062710,125560.771551724,55.9464015764181,18.9102013520905,59.9910584733621,6.51109972418535,67.3430401304095,32.6569598695603,4.51034482758621,1,0,1,0,0,1,0,"Not Majority Black","Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Below Average","Not Majority Homeowner","Majority Renter",0.746537193287936,6.50066041965657,1.98008958272983,6.21619448812408,17.652886044897,9.40113765975699,6.21619448812408,17.652886044897,9.40113765975699,6.21619448812408,17.652886044897,9.40113765975699,"Cornerstone Montgomery Outpatient Clinic",0,1,0,0,1,0,0,0,0,1,0,0,0,1,"Adventist Healthcare",1,1,1,0,1,1,1,0,1,1,0,0,0,1,"Adventist Healthcare",1,1,1,0,1,1,1,0,1,1,0,0,0,1,"Adventist Healthcare",1,1,1,0,1,1,1,0,1,1,0,0,0,1,109.583
24031701424,"Montgomery","Montgomery County, Census Tract 7014.24",58,3466,124158,40.22695035,27.65957447,44.00153315,2.11584237,96.46504321,3.534956795,4.4,23.3,16.3,39.6,0,7.6,17.9,1,13.1,10.4,2.4,0,FALSE,59.6293103448276,1062710,125560.771551724,55.9464015764181,18.9102013520905,59.9910584733621,6.51109972418535,67.3430401304095,32.6569598695603,4.51034482758621,0,0,1,0,1,0,0,"Not Majority Black","Not Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Below Average","Majority Homeowner","Not Majority Renter",0.404274332308278,7.92257690429688,2.10322380065918,7.7097467298558,19.8146284596271,12.3252934537992,7.7097467298558,19.8146284596271,12.3252934537992,7.7097467298558,19.8146284596271,12.3252934537992,"Rock Creek Foundation",0,1,1,1,0,0,0,1,1,1,0,0,0,1,"MedStar Montgomery Medical Center Addiction and Mental Health Center",1,1,1,0,0,1,1,0,1,1,0,0,0,1,"MedStar Montgomery Medical Center Addiction and Mental Health Center",1,1,1,0,0,1,1,0,1,1,0,0,0,1,"MedStar Montgomery Medical Center Addiction and Mental Health Center",1,1,1,0,0,1,1,0,1,1,0,0,0,1,124.158
24031701425,"Montgomery","Montgomery County, Census Tract 7014.25",54,3719,88311,42.01167728,41.7462845,50.7028754,4.332222507,70.44461578,29.55538422,8.6,15,41.9,56.9,20.9,25.1,13.9,6.3,7.2,25,7.6,0,FALSE,59.6293103448276,1062710,125560.771551724,55.9464015764181,18.9102013520905,59.9910584733621,6.51109972418535,67.3430401304095,32.6569598695603,4.51034482758621,0,0,1,0,1,0,1,"Not Majority Black","Not Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Below Average","Majority Homeowner","Not Majority Renter",0,4.26669122666912,0.781622148366876,8.01334100781102,21.6688158400616,13.4578079149192,8.01334100781102,21.6688158400616,13.4578079149192,8.01334100781102,21.6688158400616,13.4578079149192,"Rock Creek Foundation",0,1,1,1,0,0,0,1,1,1,0,0,0,1,"MedStar Montgomery Medical Center Addiction and Mental Health Center",1,1,1,0,0,1,1,0,1,1,0,0,0,1,"MedStar Montgomery Medical Center Addiction and Mental Health Center",1,1,1,0,0,1,1,0,1,1,0,0,0,1,"MedStar Montgomery Medical Center Addiction and Mental Health Center",1,1,1,0,0,1,1,0,1,1,0,0,0,1,88.311
24031701426,"Montgomery","Montgomery County, Census Tract 7014.26",74,5402,114306,24.52130028,48.93869675,46.78043231,3.979591837,70.96209913,29.03790087,4.3,25.1,12.8,37.9,2,5.8,12.6,10.6,3.2,5.1,0.8,3.64,FALSE,59.6293103448276,1062710,125560.771551724,55.9464015764181,18.9102013520905,59.9910584733621,6.51109972418535,67.3430401304095,32.6569598695603,4.51034482758621,0,0,1,0,1,0,0,"Not Majority Black","Not Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Below Average","Majority Homeowner","Not Majority Renter",0,1.69663120445603,0.620333630541449,7.03840617781445,17.2606939337523,9.33967312076721,7.03840617781445,17.2606939337523,9.33967312076721,7.03840617781445,17.2606939337523,9.33967312076721,"SMR Counseling Services LLC",0,1,0,0,1,1,0,0,0,0,1,1,1,1,"MedStar Montgomery Medical Center Addiction and Mental Health Center",1,1,1,0,0,1,1,0,1,1,0,0,0,1,"MedStar Montgomery Medical Center Addiction and Mental Health Center",1,1,1,0,0,1,1,0,1,1,0,0,0,1,"MedStar Montgomery Medical Center Addiction and Mental Health Center",1,1,1,0,0,1,1,0,1,1,0,0,0,1,114.306
24031701427,"Montgomery","Montgomery County, Census Tract 7014.27",58,3470,102023,19.6044712,41.18658641,52.76558385,0.901146914,91.58929547,8.410704533,3.7,23.3,9.3,32.6,0,3.7,7.2,2.3,7.3,2.7,0,3.64,FALSE,59.6293103448276,1062710,125560.771551724,55.9464015764181,18.9102013520905,59.9910584733621,6.51109972418535,67.3430401304095,32.6569598695603,4.51034482758621,0,0,1,0,1,0,0,"Not Majority Black","Not Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Below Average","Majority Homeowner","Not Majority Renter",0.766041956079083,4.92227116607476,1.88389415439203,7.85413523695808,20.4864712244726,10.6032088490856,7.85413523695808,20.4864712244726,10.6032088490856,7.85413523695808,20.4864712244726,10.6032088490856,"SMR Counseling Services LLC",0,1,0,0,1,1,0,0,0,0,1,1,1,1,"MedStar Montgomery Medical Center Addiction and Mental Health Center",1,1,1,0,0,1,1,0,1,1,0,0,0,1,"MedStar Montgomery Medical Center Addiction and Mental Health Center",1,1,1,0,0,1,1,0,1,1,0,0,0,1,"MedStar Montgomery Medical Center Addiction and Mental Health Center",1,1,1,0,0,1,1,0,1,1,0,0,0,1,102.023
24031702501,"Montgomery","Montgomery County, Census Tract 7025.01",73,4119,108613,51.24042879,36.56967841,82.24637681,3.836243916,21.52596461,78.47403539,1.9,7.4,8.8,16.2,19.1,4.3,8.2,0.6,3.9,2,2.2,0,FALSE,59.6293103448276,1062710,125560.771551724,55.9464015764181,18.9102013520905,59.9910584733621,6.51109972418535,67.3430401304095,32.6569598695603,4.51034482758621,1,0,1,0,0,1,0,"Not Majority Black","Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Below Average","Not Majority Homeowner","Majority Renter",0.156917855610753,3.03189681040406,0.584577314681159,10.9963979249975,24.9536578574877,15.2304363250732,10.9963979249975,24.9536578574877,15.2304363250732,10.9963979249975,24.9536578574877,15.2304363250732,"Innovative Clinical Associates",0,1,0,0,0,0,0,0,1,0,0,0,0,1,"MedStar Montgomery Medical Center Addiction and Mental Health Center",1,1,1,0,0,1,1,0,1,1,0,0,0,1,"MedStar Montgomery Medical Center Addiction and Mental Health Center",1,1,1,0,0,1,1,0,1,1,0,0,0,1,"MedStar Montgomery Medical Center Addiction and Mental Health Center",1,1,1,0,0,1,1,0,1,1,0,0,0,1,108.613
24031702502,"Montgomery","Montgomery County, Census Tract 7025.02",0,1731,68722,29.2248062,41.78294574,60.79646018,11.7061974,16.52639633,83.47360367,5.4,5.9,15.6,21.4,27.8,10.3,21,11.1,1,15.6,6.6,0,FALSE,59.6293103448276,1062710,125560.771551724,55.9464015764181,18.9102013520905,59.9910584733621,6.51109972418535,67.3430401304095,32.6569598695603,4.51034482758621,0,0,1,1,0,1,0,"Not Majority Black","Not Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter",0.275022844650761,3.67294031995001,0.747212418652968,11.0640602122595,25.5918536443251,15.3926920489753,11.0640602122595,25.5918536443251,15.3926920489753,11.0640602122595,25.5918536443251,15.3926920489753,"Innovative Clinical Associates",0,1,0,0,0,0,0,0,1,0,0,0,0,1,"MedStar Montgomery Medical Center Addiction and Mental Health Center",1,1,1,0,0,1,1,0,1,1,0,0,0,1,"MedStar Montgomery Medical Center Addiction and Mental Health Center",1,1,1,0,0,1,1,0,1,1,0,0,0,1,"MedStar Montgomery Medical Center Addiction and Mental Health Center",1,1,1,0,0,1,1,0,1,1,0,0,0,1,68.722
24031702503,"Montgomery","Montgomery County, Census Tract 7025.03",50,4016,62031,43.98510242,44.09683426,73.03164091,7.66470972,4.827136334,95.17286367,4.2,8.3,19.1,27.4,39.6,17.7,7.6,6,1.3,9.5,4.7,0,FALSE,59.6293103448276,1062710,125560.771551724,55.9464015764181,18.9102013520905,59.9910584733621,6.51109972418535,67.3430401304095,32.6569598695603,4.51034482758621,0,0,1,0,0,1,0,"Not Majority Black","Not Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Below Average","Not Majority Homeowner","Majority Renter",0,1.66849522246423,0.209205275254974,10.67855367079,23.8471424867093,14.8938463294165,10.67855367079,23.8471424867093,14.8938463294165,10.67855367079,23.8471424867093,14.8938463294165,"Innovative Clinical Associates",0,1,0,0,0,0,0,0,1,0,0,0,0,1,"MedStar Montgomery Medical Center Addiction and Mental Health Center",1,1,1,0,0,1,1,0,1,1,0,0,0,1,"MedStar Montgomery Medical Center Addiction and Mental Health Center",1,1,1,0,0,1,1,0,1,1,0,0,0,1,"MedStar Montgomery Medical Center Addiction and Mental Health Center",1,1,1,0,0,1,1,0,1,1,0,0,0,1,62.031
24031702603,"Montgomery","Montgomery County, Census Tract 7026.03",0,2186,95000,55.1391863,36.29550321,71.42857143,2.91858679,4.761904762,95.23809524,1.9,17.9,6.4,24.3,29,5.9,6,0,4,7.7,4.1,0,FALSE,59.6293103448276,1062710,125560.771551724,55.9464015764181,18.9102013520905,59.9910584733621,6.51109972418535,67.3430401304095,32.6569598695603,4.51034482758621,1,0,1,0,0,1,0,"Not Majority Black","Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Below Average","Not Majority Homeowner","Majority Renter",0.300486058008848,4.53546641450515,1.05618809891042,11.1314138854135,25.9094068020895,15.5465518374885,11.1314138854135,25.9094068020895,15.5465518374885,11.1314138854135,25.9094068020895,15.5465518374885,"Steven A Cohen Military Family Clinic at Easterseals",0,1,0,0,1,0,0,1,0,0,0,1,1,1,"MedStar Montgomery Medical Center Addiction and Mental Health Center",1,1,1,0,0,1,1,0,1,1,0,0,0,1,"MedStar Montgomery Medical Center Addiction and Mental Health Center",1,1,1,0,0,1,1,0,1,1,0,0,0,1,"MedStar Montgomery Medical Center Addiction and Mental Health Center",1,1,1,0,0,1,1,0,1,1,0,0,0,1,95
